accountIDX, bran_branchName, staf_staffID, remain, visitTime, openTime, accountType
"25734326408470204098", "安徽省分行", "410621199111136238", 27796, "2019-06-12", "2016-11-25", "deposit"
"93975134186974441838", "上海分行", "443403200212239378", 69305, "2019-06-12", "2013-9-6", "cheque"
"18998460606834408032", "上海分行", "443403198310229240", 42902, "2019-06-12", "2013-10-6", "deposit"
"54640018969048096292", "北京分行", "443403200110243402", 96020, "2019-06-12", "2017-8-12", "cheque"
"08683587494460260926", "北京分行", "443403200402180089", 187581, "2019-06-12", "2006-10-11", "deposit"
"16998738148453955366", "上海分行", "410403200901191838", 170094, "2019-06-12", "2005-10-16", "cheque"
"38404269420146498260", "南京分行", "443403200004056044", 138320, "2019-06-12", "2010-8-6", "cheque"
"11077488599533014930", "南京分行", "443403200004056044", 95391, "2019-06-12", "2010-9-6", "deposit"
"26563540044257071366", "安徽省分行", "410403199412135767", 124064, "2019-06-12", "2015-9-26", "cheque"
"12921545892450333777", "安徽省分行", "443403199208237595", 135359, "2019-06-12", "2016-4-2", "cheque"
"81571593006196460020", "北京分行", "221403200407100105", 52877, "2019-06-12", "2010-6-19", "deposit"
"27497690044063592900", "南京分行", "221403198212022029", 127568, "2019-06-12", "2014-3-11", "deposit"
"43707092387107443800", "南京分行", "221403198212022029", 60928, "2019-06-12", "2012-11-19", "deposit"
"63068541641359276145", "安徽省分行", "443403200212239378", 96386, "2019-06-12", "2014-11-20", "deposit"
"58829790481211361068", "北京分行", "443403200511014945", 189521, "2019-06-12", "2013-7-20", "cheque"
"72736366891044014526", "北京分行", "443403198407289651", 131336, "2019-06-12", "2005-5-27", "deposit"
"39714235741500298504", "安徽省分行", "443621199912215954", 144291, "2019-06-12", "2011-8-11", "deposit"
"80736080932925620416", "北京分行", "221403200407100105", 93444, "2019-06-12", "2005-1-25", "cheque"
"39689544668284337851", "安徽省分行", "221621199209143628", 164176, "2019-06-12", "2016-9-12", "cheque"
"04103829693346781195", "北京分行", "410403199412135767", 25400, "2019-06-12", "2011-9-8", "cheque"
"57521070162525607258", "南京分行", "443621199304274941", 85175, "2019-06-12", "2005-5-9", "cheque"
"32556498821602305594", "南京分行", "443403200212239378", 108577, "2019-06-12", "2009-5-18", "deposit"
"95436629783725620818", "上海分行", "443621199304274941", 24490, "2019-06-12", "2011-3-20", "cheque"
"54050862128276263334", "南京分行", "221621199304075691", 187633, "2019-06-12", "2008-12-13", "deposit"
"78284306205192938409", "南京分行", "410621198005075007", 67556, "2019-06-12", "2010-10-27", "cheque"
"16759370258827119073", "南京分行", "443403198407289651", 103613, "2019-06-12", "2012-1-9", "deposit"
"33314465374740938987", "安徽省分行", "410403198201268777", 40704, "2019-06-12", "2016-9-6", "cheque"
"25303490199014528607", "安徽省分行", "410621198301095931", 123194, "2019-06-12", "2012-9-18", "deposit"
"65615440942359578193", "安徽省分行", "443403200402180089", 193858, "2019-06-12", "2016-8-23", "deposit"
"84024866139076658951", "北京分行", "410403199803016507", 37899, "2019-06-12", "2010-12-5", "cheque"
"02551197117546280868", "北京分行", "443621199710116492", 107440, "2019-06-12", "2013-8-7", "deposit"
"36997218311360120680", "上海分行", "410403200107255907", 175524, "2019-06-12", "2009-10-22", "deposit"
"44137930534561215065", "上海分行", "443403199208237595", 67505, "2019-06-12", "2008-10-1", "cheque"
"87281720701663976939", "北京分行", "443403199710258462", 133994, "2019-06-12", "2005-2-3", "deposit"
"23962419875341437523", "上海分行", "410621200708071145", 155371, "2019-06-12", "2006-1-7", "deposit"
"01367959224766723645", "南京分行", "221621199304075691", 18406, "2019-06-12", "2017-10-26", "deposit"
"79157580915057719559", "安徽省分行", "221621198710056606", 107433, "2019-06-12", "2005-7-19", "cheque"
"97259229649779679109", "北京分行", "443403199208237595", 159411, "2019-06-12", "2014-10-24", "deposit"
"14126422478588521348", "南京分行", "443403199710258462", 79404, "2019-06-12", "2010-10-22", "cheque"
"02050721936041141690", "南京分行", "410403198410108868", 23811, "2019-06-12", "2009-5-21", "deposit"
"13955469505941037040", "安徽省分行", "221403200407100105", 139107, "2019-06-12", "2007-10-22", "cheque"
"67823806485009333731", "安徽省分行", "221403200012100777", 165762, "2019-06-12", "2008-5-22", "deposit"
"92327240342068816781", "北京分行", "443621200907278414", 192281, "2019-06-12", "2005-9-20", "cheque"
"40183787653244937025", "北京分行", "443621199304274941", 120957, "2019-06-12", "2013-2-7", "deposit"
"86220435372226464096", "上海分行", "443621200309191562", 94287, "2019-06-12", "2007-1-3", "cheque"
"69681072703913336203", "安徽省分行", "410621198308256293", 112198, "2019-06-12", "2014-4-9", "cheque"
"15534054011738630208", "北京分行", "443403200209099140", 37048, "2019-06-12", "2016-1-27", "deposit"
"43458968171834434891", "上海分行", "221403200412072062", 170064, "2019-06-12", "2009-4-6", "cheque"
"87030213021489737825", "上海分行", "443403198407289651", 37709, "2019-06-12", "2010-9-15", "deposit"
"61435547100855950058", "北京分行", "221621199304075691", 137775, "2019-06-12", "2010-2-10", "deposit"
"03882526372025886497", "北京分行", "410403199412135767", 1262, "2019-06-12", "2010-10-24", "cheque"
"34072082468689121718", "南京分行", "410403199803016507", 104117, "2019-06-12", "2006-4-11", "cheque"
"31262776036122138395", "南京分行", "410621199408064447", 3773, "2019-06-12", "2006-3-20", "deposit"
"23894163228541898787", "安徽省分行", "221403198212022029", 150438, "2019-06-12", "2005-12-16", "deposit"
"62976914156279165405", "北京分行", "443621199912215954", 13141, "2019-06-12", "2011-3-26", "deposit"
"27075071245107005442", "安徽省分行", "221403199104207061", 126560, "2019-06-12", "2013-4-8", "cheque"
"35840492753419257023", "安徽省分行", "221621198202253940", 187567, "2019-06-12", "2016-3-7", "deposit"
"02695303332480078610", "上海分行", "443621198501066892", 117980, "2019-06-12", "2009-3-23", "cheque"
"74975270851429895963", "上海分行", "410621200708071145", 144764, "2019-06-12", "2011-8-22", "deposit"
"53031167972222232658", "安徽省分行", "221403198411201309", 63793, "2019-06-12", "2012-6-15", "cheque"
"56393861366222314685", "北京分行", "443403200402180089", 161503, "2019-06-12", "2009-8-20", "cheque"
"25096191363240607615", "北京分行", "443403200202197606", 107356, "2019-06-12", "2015-6-13", "deposit"
"63735795985846042922", "上海分行", "410403198201268777", 134728, "2019-06-12", "2005-8-18", "deposit"
"50671573401141986780", "北京分行", "410403199803016507", 62178, "2019-06-12", "2011-10-24", "deposit"
"91977118695891524567", "北京分行", "410403198201268777", 38663, "2019-06-12", "2015-3-19", "cheque"
"22379324798330132786", "北京分行", "410621198005075007", 73825, "2019-06-12", "2016-3-4", "deposit"
"80817344558240059352", "安徽省分行", "443621199912215954", 24829, "2019-06-12", "2008-8-21", "cheque"
"39641761841195970800", "北京分行", "410403198201268777", 125351, "2019-06-12", "2016-3-24", "cheque"
"68974503737126139614", "北京分行", "221403199206049468", 110061, "2019-06-12", "2017-3-1", "deposit"
"88831371746684784006", "上海分行", "221403200306255381", 44601, "2019-06-12", "2014-11-2", "cheque"
"20496481288915351013", "上海分行", "443403200004056044", 81218, "2019-06-12", "2015-11-7", "deposit"
"06981093162247050650", "安徽省分行", "443403200402180089", 70625, "2019-06-12", "2016-3-21", "cheque"
"86229796594555106560", "北京分行", "443403198407289651", 42860, "2019-06-12", "2015-10-8", "cheque"
"21132759747937034351", "上海分行", "410621199408064447", 24488, "2019-06-12", "2012-9-16", "cheque"
"95436127667280527533", "上海分行", "410403198410108868", 128677, "2019-06-12", "2010-9-6", "deposit"
"12565923990724686741", "北京分行", "443403199208237595", 113260, "2019-06-12", "2016-12-12", "deposit"
"27087348237774179992", "上海分行", "443403199208237595", 2796, "2019-06-12", "2011-8-13", "cheque"
"85308095642120220941", "安徽省分行", "443621198501066892", 152893, "2019-06-12", "2016-3-23", "deposit"
"41633902426918148522", "安徽省分行", "410621198905097631", 50613, "2019-06-12", "2016-2-18", "deposit"
"33050279209613036754", "北京分行", "221403198411201309", 167310, "2019-06-12", "2008-10-26", "deposit"
"29277050759914633562", "上海分行", "221403200407100105", 159593, "2019-06-12", "2007-7-16", "deposit"
"03686492811222970786", "安徽省分行", "443403198006021491", 69151, "2019-06-12", "2011-10-18", "deposit"
"39471988461083736329", "安徽省分行", "443403200212239378", 129198, "2019-06-12", "2017-12-21", "cheque"
"89444829923965149959", "北京分行", "410403198201268777", 190150, "2019-06-12", "2013-5-16", "cheque"
"57363831335919149667", "北京分行", "221621198202253940", 84360, "2019-06-12", "2014-1-12", "deposit"
"97530760281596583776", "上海分行", "410403199803016507", 124798, "2019-06-12", "2006-5-17", "cheque"
"92118097432153994692", "上海分行", "410621198005075007", 141902, "2019-06-12", "2010-6-7", "deposit"
"06604535911398340719", "南京分行", "221621198710056606", 23301, "2019-06-12", "2017-4-4", "deposit"
"53413679360160287079", "南京分行", "443621200107057408", 167090, "2019-06-12", "2011-3-24", "cheque"
"16438577817736669215", "安徽省分行", "443403198310229240", 170378, "2019-06-12", "2007-11-11", "deposit"
"72931838546062573781", "上海分行", "221621199304075691", 3401, "2019-06-12", "2015-5-17", "deposit"
"20268371070371652460", "安徽省分行", "221403200306255381", 49192, "2019-06-12", "2006-6-26", "cheque"
"20586554424632928031", "北京分行", "410621200708071145", 6610, "2019-06-12", "2007-9-21", "cheque"
"81193568971578000944", "北京分行", "221403198411201309", 152455, "2019-06-12", "2017-6-13", "deposit"
"95995027128216547497", "安徽省分行", "443621200907278414", 52740, "2019-06-12", "2005-12-9", "deposit"
"17342042675435715330", "南京分行", "221403199206049468", 117456, "2019-06-12", "2008-11-14", "cheque"
"34727766349589418152", "南京分行", "443403200004056044", 18977, "2019-06-12", "2010-3-15", "deposit"
"29410069762620789550", "南京分行", "221403198212022029", 193633, "2019-06-12", "2016-5-12", "deposit"
"77569660868755165677", "安徽省分行", "410621198308256293", 156244, "2019-06-12", "2005-9-16", "cheque"
"29913973074240381288", "上海分行", "221403200412072062", 51464, "2019-06-12", "2012-1-19", "cheque"
"32559240650026734704", "上海分行", "221403199206049468", 80500, "2019-06-12", "2011-11-7", "deposit"
"12673893581109242888", "北京分行", "410403198410108868", 29307, "2019-06-12", "2010-8-25", "deposit"
"08605613610135276180", "上海分行", "443621199304274941", 142831, "2019-06-12", "2015-7-12", "cheque"
"92541842215479378928", "安徽省分行", "221403200407100105", 169477, "2019-06-12", "2010-11-18", "deposit"
"29719765401639665039", "北京分行", "221403200306255381", 60145, "2019-06-12", "2005-7-26", "cheque"
"00435427303360647609", "北京分行", "410403200107255907", 192968, "2019-06-12", "2014-6-1", "deposit"
"38611215527419394762", "安徽省分行", "410621198905097631", 158324, "2019-06-12", "2005-4-13", "cheque"
"54926305409080200153", "安徽省分行", "410621198301095931", 145637, "2019-06-12", "2017-5-22", "deposit"
"17438928897299851330", "上海分行", "221403200407100105", 140055, "2019-06-12", "2014-10-12", "deposit"
"96770984405437413607", "南京分行", "221621199209143628", 171762, "2019-06-12", "2014-5-1", "cheque"
"52605571052665487195", "南京分行", "443403198006021491", 144935, "2019-06-12", "2013-1-23", "deposit"
"44278088983509202667", "南京分行", "443403200004056044", 191641, "2019-06-12", "2008-5-14", "cheque"
"67979703919495009637", "南京分行", "443621199912215954", 34535, "2019-06-12", "2010-1-11", "deposit"
"34443960991121421776", "上海分行", "410621199111136238", 176464, "2019-06-12", "2008-10-19", "deposit"
"58616951150944348681", "南京分行", "443403198006021491", 30618, "2019-06-12", "2006-3-2", "deposit"
"42464859728461457127", "南京分行", "410621198905097631", 7809, "2019-06-12", "2015-3-22", "deposit"
"60834401617553342265", "北京分行", "443621199407285622", 74431, "2019-06-12", "2005-9-4", "deposit"
"91122197239571121976", "上海分行", "221621200911083483", 14847, "2019-06-12", "2011-7-1", "cheque"
"87972350497985502500", "上海分行", "443403200212239378", 26843, "2019-06-12", "2007-5-11", "cheque"
"15811416197466189310", "上海分行", "443621199912215954", 157213, "2019-06-12", "2008-7-18", "deposit"
"99614916918770554372", "安徽省分行", "410621198905097631", 95670, "2019-06-12", "2006-5-19", "cheque"
"01516492941947583758", "北京分行", "221403200012100777", 181882, "2019-06-12", "2015-4-17", "deposit"
"65296993318744572614", "南京分行", "221403200012100777", 105935, "2019-06-12", "2006-10-1", "cheque"
"17359396277376004967", "南京分行", "443621199407285622", 135463, "2019-06-12", "2017-11-10", "deposit"
"25328454487608160659", "安徽省分行", "221621198507285283", 153005, "2019-06-12", "2017-8-21", "cheque"
"00488849024003630651", "安徽省分行", "221621199304075691", 86127, "2019-06-12", "2014-8-13", "deposit"
"72492908426434953975", "安徽省分行", "443621198501066892", 188812, "2019-06-12", "2011-10-23", "cheque"
"13834631267514900330", "上海分行", "443403199208237595", 173759, "2019-06-12", "2011-9-9", "cheque"
"12105075227222078898", "安徽省分行", "443621200907278414", 145637, "2019-06-12", "2006-8-11", "deposit"
"64799274606451388679", "南京分行", "443403198407289651", 127695, "2019-06-12", "2015-7-25", "deposit"
"04557017937230453383", "南京分行", "443621199407285622", 124515, "2019-06-12", "2016-1-22", "deposit"
"38408237911021767425", "北京分行", "443403198407289651", 111991, "2019-06-12", "2005-3-13", "deposit"
"79120795299185540127", "安徽省分行", "410621200708071145", 182296, "2019-06-12", "2010-5-13", "cheque"
"19120760277555220528", "北京分行", "443403198310229240", 60830, "2019-06-12", "2007-11-12", "deposit"
"13559611610032446679", "北京分行", "221403199206049468", 25987, "2019-06-12", "2008-7-24", "deposit"
"56582779578724316004", "南京分行", "443403198407289651", 122674, "2019-06-12", "2011-5-27", "cheque"
"52443675491094399571", "南京分行", "443621198501066892", 96403, "2019-06-12", "2008-2-11", "deposit"
"07525217795785654508", "南京分行", "221403200407100105", 2921, "2019-06-12", "2014-5-26", "cheque"
"66606678510344768592", "南京分行", "443621200907278414", 151558, "2019-06-12", "2009-2-27", "deposit"
"73658172296883499626", "安徽省分行", "410403199803016507", 60355, "2019-06-12", "2009-9-25", "deposit"
"21523896692523781626", "北京分行", "221403199206049468", 187965, "2019-06-12", "2013-12-19", "deposit"
"73829122456469314834", "南京分行", "410403199107084070", 147770, "2019-06-12", "2009-10-4", "cheque"
"18425796398226427112", "南京分行", "221403199104207061", 173182, "2019-06-12", "2015-11-12", "deposit"
"65223578690860012484", "安徽省分行", "221621198507285283", 79136, "2019-06-12", "2016-5-14", "cheque"
"36906477184569805586", "南京分行", "410621199111136238", 121671, "2019-06-12", "2006-12-5", "deposit"
"76789232634116270134", "安徽省分行", "443403200209099140", 35636, "2019-06-12", "2008-5-9", "cheque"
"67980391136186027014", "安徽省分行", "221621199304075691", 178593, "2019-06-12", "2010-7-27", "deposit"
"59150646909889994499", "北京分行", "410403199412135767", 52343, "2019-06-12", "2013-6-3", "cheque"
"37864139841322655142", "北京分行", "410621200708071145", 47772, "2019-06-12", "2008-8-27", "deposit"
"06310495601441679684", "上海分行", "410403199107084070", 70636, "2019-06-12", "2014-4-13", "deposit"
"29176284009617414379", "南京分行", "443403198107100483", 188123, "2019-06-12", "2012-8-20", "deposit"
"40721193303658101899", "安徽省分行", "443403200202197606", 180315, "2019-06-12", "2008-6-8", "cheque"
"32446696513672721901", "安徽省分行", "410403199412135767", 108488, "2019-06-12", "2015-4-17", "deposit"
"80835387324636216674", "上海分行", "443621198501066892", 125595, "2019-06-12", "2010-8-19", "cheque"
"76984524062650832981", "北京分行", "443403200209099140", 181004, "2019-06-12", "2014-3-20", "cheque"
"11201496049518245830", "安徽省分行", "221621199304075691", 101589, "2019-06-12", "2011-6-18", "deposit"
"69637590057258604123", "安徽省分行", "443403200202197606", 53082, "2019-06-12", "2005-1-8", "cheque"
"32171256475787051237", "北京分行", "410403199412135767", 16974, "2019-06-12", "2017-11-21", "cheque"
"54629276180220988732", "北京分行", "443403200004056044", 170158, "2019-06-12", "2007-10-25", "deposit"
"01153521024412140444", "上海分行", "443403200511014945", 184791, "2019-06-12", "2006-11-14", "cheque"
"96394333983496434177", "安徽省分行", "221621199209143628", 922, "2019-06-12", "2012-11-17", "cheque"
"33258674571738492656", "安徽省分行", "443621200107057408", 16229, "2019-06-12", "2007-3-25", "deposit"
"48320258002680392798", "安徽省分行", "410621198308256293", 137014, "2019-06-12", "2006-10-13", "deposit"
"32355307493802308471", "上海分行", "443621199912215954", 112398, "2019-06-12", "2007-4-12", "cheque"
"30891495109989136202", "安徽省分行", "221621200911083483", 100825, "2019-06-12", "2014-11-6", "deposit"
"77236651618116960860", "上海分行", "443403200202197606", 37889, "2019-06-12", "2009-6-16", "deposit"
"79673870404869367401", "安徽省分行", "410403200901191838", 81903, "2019-06-12", "2011-2-18", "deposit"
"62122790653690755026", "北京分行", "221403198411201309", 32652, "2019-06-12", "2006-12-21", "cheque"
"89936484315205750956", "北京分行", "221403198212022029", 91051, "2019-06-12", "2012-9-11", "deposit"
"16496619202666485868", "南京分行", "443621200309191562", 63023, "2019-06-12", "2007-12-6", "cheque"
"40074505621402766880", "安徽省分行", "443403200402180089", 117430, "2019-06-12", "2011-12-2", "deposit"
"83919306476741300584", "北京分行", "410403199107084070", 198230, "2019-06-12", "2008-2-19", "cheque"
"23119940586640942503", "上海分行", "443621198501066892", 91014, "2019-06-12", "2012-8-24", "deposit"
"65615093284293204232", "安徽省分行", "443403200004056044", 95450, "2019-06-12", "2011-1-18", "cheque"
"52556059874292459798", "南京分行", "443403198006021491", 77069, "2019-06-12", "2017-10-10", "cheque"
"45030700689781290198", "安徽省分行", "221621199209143628", 94897, "2019-06-12", "2016-12-2", "deposit"
"46171268475517386303", "安徽省分行", "443621199304274941", 33023, "2019-06-12", "2013-9-16", "cheque"
"31633325176940093988", "北京分行", "410621198905097631", 194806, "2019-06-12", "2015-6-16", "deposit"
"03993410592616518166", "上海分行", "221621198202253940", 157534, "2019-06-12", "2005-9-21", "cheque"
"48314224742271205826", "上海分行", "443621199912215954", 41019, "2019-06-12", "2016-6-4", "deposit"
"24536104868057439608", "南京分行", "443621198501066892", 174755, "2019-06-12", "2011-8-14", "deposit"
"67448388056930528046", "安徽省分行", "410621199408064447", 17238, "2019-06-12", "2015-3-26", "deposit"
"96101278939029386991", "上海分行", "410621199408064447", 160227, "2019-06-12", "2008-3-13", "cheque"
"50156847339717608097", "安徽省分行", "410621198301095931", 140240, "2019-06-12", "2005-12-26", "cheque"
"31281148030630502950", "南京分行", "443403200212239378", 68197, "2019-06-12", "2010-4-1", "deposit"
"89265896168182720935", "安徽省分行", "221621199209143628", 40697, "2019-06-12", "2016-10-8", "deposit"
"02761019985603894445", "北京分行", "443621199912215954", 107481, "2019-06-12", "2015-10-7", "cheque"
"17541368257584883168", "安徽省分行", "221621200911083483", 188767, "2019-06-12", "2016-7-13", "cheque"
"21020386125034523374", "安徽省分行", "410621198301095931", 39091, "2019-06-12", "2009-11-15", "deposit"
"88000013106480496150", "上海分行", "410621199408064447", 130318, "2019-06-12", "2005-9-27", "cheque"
"89964440660027893234", "上海分行", "221621199209143628", 18818, "2019-06-12", "2011-10-21", "deposit"
"44652055838639191457", "北京分行", "443403200212239378", 65515, "2019-06-12", "2008-5-18", "deposit"
"26324632910219980503", "上海分行", "221621200911083483", 129509, "2019-06-12", "2006-6-3", "cheque"
"13400818156250600556", "上海分行", "443403200402180089", 59886, "2019-06-12", "2012-9-7", "deposit"
"84158176832933590392", "南京分行", "410403200901191838", 38178, "2019-06-12", "2005-4-4", "deposit"
"13526501979085615548", "安徽省分行", "221621198710056606", 105249, "2019-06-12", "2008-12-5", "cheque"
"01146099792921980327", "南京分行", "443621200907278414", 101345, "2019-06-12", "2017-6-20", "cheque"
"84663158126608238410", "北京分行", "443403200212239378", 148294, "2019-06-12", "2005-11-23", "deposit"
"44424390642282796163", "南京分行", "443621200309191562", 141763, "2019-06-12", "2012-2-15", "cheque"
"77476872842077909355", "南京分行", "443621198501066892", 19488, "2019-06-12", "2005-3-13", "deposit"
"60656412176610409392", "上海分行", "443621199912215954", 45019, "2019-06-12", "2015-2-3", "deposit"
"14125614972914546771", "安徽省分行", "221403199104207061", 93132, "2019-06-12", "2016-8-18", "deposit"
"49677649471576549625", "上海分行", "443403198310229240", 143841, "2019-06-12", "2014-9-24", "cheque"
"11415880675865330818", "安徽省分行", "221621201009183831", 129599, "2019-06-12", "2007-8-25", "cheque"
"82241391630531032246", "安徽省分行", "443403198310229240", 86320, "2019-06-12", "2016-12-23", "deposit"
"37858195929171510861", "南京分行", "221403200407100105", 11241, "2019-06-12", "2010-12-8", "cheque"
"33932540302677778775", "北京分行", "221621199304075691", 140960, "2019-06-12", "2014-9-5", "deposit"
"64757550057924919442", "南京分行", "410403199803016507", 51156, "2019-06-12", "2005-10-13", "cheque"
"32911400461575337637", "南京分行", "443621199912215954", 81760, "2019-06-12", "2013-4-20", "deposit"
"16315639108744276696", "北京分行", "443621200907278414", 121952, "2019-06-12", "2008-7-2", "cheque"
"84911119712866134785", "南京分行", "410403199107084070", 174600, "2019-06-12", "2013-10-7", "cheque"
"30280984377001952015", "安徽省分行", "410403198410108868", 26374, "2019-06-12", "2009-5-13", "deposit"
"11938639449489163721", "安徽省分行", "221621200911083483", 175607, "2019-06-12", "2005-9-14", "cheque"
"68786501505839933288", "安徽省分行", "410621199111136238", 163793, "2019-06-12", "2007-9-7", "deposit"
"71045580026476656677", "安徽省分行", "221621199209143628", 72386, "2019-06-12", "2016-6-17", "cheque"
"93960060687863762858", "上海分行", "221403199206049468", 32269, "2019-06-12", "2008-1-5", "cheque"
"03018001358159570222", "上海分行", "221403198411201309", 175268, "2019-06-12", "2015-12-9", "deposit"
"45969985197659869941", "南京分行", "221621198507285283", 179733, "2019-06-12", "2011-3-12", "deposit"
"58969900650913664544", "北京分行", "221621199209143628", 116012, "2019-06-12", "2010-9-3", "deposit"
"69735902926400396289", "上海分行", "410621198905097631", 83971, "2019-06-12", "2011-9-24", "cheque"
"04103377241638496375", "上海分行", "221621199209143628", 173932, "2019-06-12", "2015-5-19", "deposit"
"77154513845261993437", "上海分行", "221403198212022029", 1669, "2019-06-12", "2017-1-23", "deposit"
"70755619654816676205", "北京分行", "443403200209099140", 142234, "2019-06-12", "2010-2-17", "cheque"
"21974606867884201608", "南京分行", "443621200309191562", 24375, "2019-06-12", "2016-11-10", "deposit"
"48677776162327438355", "安徽省分行", "221403198411201309", 169944, "2019-06-12", "2014-11-10", "cheque"
"83170653912693677629", "南京分行", "443403200209099140", 79561, "2019-06-12", "2007-11-4", "cheque"
"02454434606230706179", "南京分行", "221621201009183831", 61598, "2019-06-12", "2006-8-15", "deposit"
"65856221783420529815", "安徽省分行", "443403199710258462", 66109, "2019-06-12", "2010-4-21", "cheque"
"77617338258015401931", "安徽省分行", "221403199206049468", 57314, "2019-06-12", "2014-10-20", "deposit"
"46641644274455134513", "南京分行", "221403200412072062", 113635, "2019-06-12", "2009-1-19", "cheque"
"34332027616547200374", "南京分行", "443403198407289651", 170665, "2019-06-12", "2006-3-23", "deposit"
"60488727174819611372", "上海分行", "443403198006021491", 57014, "2019-06-12", "2015-4-25", "deposit"
"86911099674026357872", "南京分行", "443403200209099140", 89992, "2019-06-12", "2005-8-3", "cheque"
"73335391675925317736", "南京分行", "221621200911083483", 28994, "2019-06-12", "2017-2-2", "deposit"
"74568418288206953952", "安徽省分行", "410621199111136238", 161552, "2019-06-12", "2015-8-26", "deposit"
"36399774812505438610", "北京分行", "221403200412072062", 29716, "2019-06-12", "2009-3-27", "deposit"
"53356755119680199664", "上海分行", "221403200412072062", 5813, "2019-06-12", "2017-6-10", "cheque"
"40100137913078683717", "上海分行", "443403199710258462", 145152, "2019-06-12", "2013-8-25", "cheque"
"84225576613047244217", "上海分行", "443621199407285622", 185102, "2019-06-12", "2014-7-21", "deposit"
"36304354048065502247", "南京分行", "443403199710258462", 9690, "2019-06-12", "2009-4-6", "deposit"
"27537054507839345885", "北京分行", "443621199710116492", 169170, "2019-06-12", "2009-2-6", "cheque"
"86056827605600460334", "南京分行", "443403200110243402", 21059, "2019-06-12", "2016-6-23", "cheque"
"18711837149884420629", "南京分行", "221403199206049468", 125417, "2019-06-12", "2006-1-5", "deposit"
"48017510255982615772", "南京分行", "443621198501066892", 33195, "2019-06-12", "2005-4-3", "cheque"
"02371887091136081695", "安徽省分行", "443621199407285622", 143317, "2019-06-12", "2014-4-23", "deposit"
"64135314737304318421", "上海分行", "410403198410108868", 39963, "2019-06-12", "2014-12-14", "deposit"
"45477869849228424927", "南京分行", "221403200306255381", 195158, "2019-06-12", "2016-10-17", "cheque"
"02692701860512716629", "北京分行", "410403199107084070", 19696, "2019-06-12", "2005-2-2", "deposit"
"31538568953713446787", "上海分行", "221403200412072062", 85805, "2019-06-12", "2005-6-12", "cheque"
"06631802277345457063", "安徽省分行", "221403200412072062", 132736, "2019-06-12", "2007-8-27", "cheque"
"76310885752036197093", "安徽省分行", "443403198107100483", 142105, "2019-06-12", "2015-5-11", "deposit"
"75353528553113835172", "上海分行", "443403198310229240", 63861, "2019-06-12", "2013-12-4", "deposit"
"65262127646551597913", "安徽省分行", "221403200012100777", 7821, "2019-06-12", "2012-2-4", "deposit"
"35961288545988562634", "北京分行", "443403198107100483", 70376, "2019-06-12", "2008-2-23", "cheque"
"45967119674154610199", "南京分行", "443621200309191562", 51702, "2019-06-12", "2017-4-19", "cheque"
