cust_customID, depo_cusA_accountIDX
"221403198708154739", "17956077903051167666"
"221403198708154739", "55084821656123940851"
"410403199707137386", "83283166707766816946"
"410403199707137386", "36047522926195253001"
"410403199707137386", "24559427776320427430"
"221621199905223610", "54245246538978309134"
"221621199905223610", "71528493003718479858"
"410621198901118979", "60892996279780520018"
"410621198901118979", "38649401642875263170"
"410621198601180082", "60892996279780520018"
"410621199405155446", "88667042145908430920"
"410621199405155446", "67323508225518578172"
"410621199405155446", "56051923779528239581"
"443403198803225356", "79813315444738471310"
"410403198010270302", "66834308234030241287"
"410403198010270302", "60892996279780520018"
"410403198010270302", "98769063223682251712"
"410621199501013702", "84813100277078915487"
"410403200010084780", "94801058108155056760"
"410403200010084780", "67323508225518578172"
"410621200902207152", "96876822898043397683"
"410621200902207152", "03708607458879930129"
"221621200004058518", "55307020601983117689"
"443621199610086821", "02965702023710578740"
"410621198009276016", "06454228060044967105"
"443403199904174537", "83862157029189342738"
"443403199904174537", "49170478470293413781"
"221621200410096660", "19731949090422524998"
"221621199509076856", "99315605188887402876"
"443403199804099943", "79092469646433877910"
"443403199804099943", "57869618498929692469"
"443403199804099943", "09343068370252433362"
"221403199811183048", "30183886369803350525"
"221403200709077976", "11238050473948221030"
"443621198608089054", "75923853399512928153"
"443621198105169902", "32765858019889601813"
"443621198105169902", "47524907211883559156"
"443621198105169902", "78723053102896260757"
"221621200404220733", "51211060458900363028"
"221621200404220733", "38649401642875263170"
"221403200610208421", "13017078221046721866"
"221403200610208421", "05146127663880425956"
"221621199102060463", "55084821656123940851"
"221621199102060463", "78177568193172261542"
"221621199610193269", "95543772716571799911"
"410403200201018346", "84235768631637204790"
"410403200201018346", "26549936344606089480"
"410403199810020665", "17956077903051167666"
"410403199810020665", "36047522926195253001"
"221621199206065870", "38432349582076844616"
"410621198107193323", "46446057126603575552"
"410403199206180064", "28725124752780749743"
"410621199903198670", "32633075862942075116"
"410621199903198670", "79813315444738471310"
"221621199004211800", "66797075922462240056"
"221403199203056861", "55307020601983117689"
"410403199604140379", "85194156593889988924"
"443621198212113955", "94801058108155056760"
"443621198212113955", "84178707241416698829"
"221403198301186051", "47524907211883559156"
"410621201001040986", "12371013771711387738"
"443621200504042209", "34152285318311911996"
"410403200603065665", "84549149064383780593"
"410621199507289181", "49346106248395930430"
"410403200610190717", "17430055192653466680"
"443403199501071031", "95543772716571799911"
"443403199501071031", "67323508225518578172"
"443621200505269060", "84178707241416698829"
"443403199404157406", "66797075922462240056"
"443403199404157406", "74833326791876784066"
"410403198012043436", "38789111188289891066"
"410403198012043436", "09518935068984351558"
"443621199601282414", "13511334613850626936"
"443403198810282029", "55307020601983117689"
"410403198703165648", "39280628549152234677"
"410403198703165648", "49527137785134691693"
"221621198007234419", "29275668109365562060"
"221621198007234419", "71528493003718479858"
"443621200101218386", "64223048353305154953"
"443621200101218386", "09343068370252433362"
"443403199409180264", "14595266659071363892"
"443403199409180264", "67037879023241827709"
"221403198807217019", "09343068370252433362"
"443403200103275571", "76266541153514447829"
"443403200103275571", "54080968577860122469"
"443403200109256932", "95543772716571799911"
"221621200301178224", "13511334613850626936"
"410403199401016952", "88480796102317208376"
"410403199401016952", "62446099707808091578"
"443621198701236357", "09649960396875706426"
"221621199908221624", "21485748590835618692"
"221621199908221624", "34152285318311911996"
"221621198306095479", "17956077903051167666"
"221621198306095479", "36047522926195253001"
"221621198306095479", "84549149064383780593"
"410403199903076080", "83956793960872852480"
"410403199903076080", "33035495118854545843"
"410403199903076080", "17430055192653466680"
"443403199403160584", "01168835870189716724"
"221621200002012111", "75923853399512928153"
"443403200408045868", "32576829006106192948"
"410621199303215962", "79813315444738471310"
"221403200409170008", "64223048353305154953"
"221403200408088295", "38789111188289891066"
"443621199702142945", "83283166707766816946"
"443621199702142945", "38649401642875263170"
"410621200607264993", "05035677994461559332"
"410621200607264993", "49527137785134691693"
"443403199306119062", "15907729998344401866"
"221403200305272858", "13017078221046721866"
"221403200305272858", "00061565741784896119"
"221403200305272858", "56051923779528239581"
"443403200409090612", "38789111188289891066"
"443403200409090612", "70569656314951761177"
"443621198901227388", "99315605188887402876"
"443621198901227388", "39280628549152234677"
"443621198901227388", "49157984791097737699"
"443403200908167567", "99315605188887402876"
"221403200011166951", "27137880138897028949"
"221403200011166951", "06926051663403945604"
"410621199205045148", "84813100277078915487"
"443403199807051916", "57869618498929692469"
"443403199807051916", "76256148781881398364"
"443621199012243354", "34895244416627181379"
"443621199012243354", "55619709274881905572"
"221403200512210028", "95543772716571799911"
"410621199908076519", "66834308234030241287"
"410621199908076519", "30183886369803350525"
"443403199905226629", "27137880138897028949"
"410621199607200297", "02965702023710578740"
"410621199607200297", "39480981370382205863"
"443403198010146651", "32576829006106192948"
"221621199707050062", "73945951505589124511"
"221621199707050062", "47524907211883559156"
"221403199205141597", "60892996279780520018"
"221621200711040432", "71528493003718479858"
"443403200010137715", "43715332427249543582"
"443403200010137715", "19455649043261781782"
"410403200605083306", "54245246538978309134"
"443621198006020951", "30183886369803350525"
"443621198006020951", "78177568193172261542"
"221621199003176347", "36265878263845910168"
"221621199003176347", "80825660553815355850"
"410403200811131734", "45481842022142577713"
"410403200811131734", "09649960396875706426"
"443403200709196298", "94801058108155056760"
"443403200709196298", "36047522926195253001"
"410621200707218814", "88480796102317208376"
"410621200707218814", "66602220526839817108"
"221621198112163708", "22035178663573898773"
"410403200906058177", "88667042145908430920"
"410403200906058177", "94919521940571024567"
"443621199203054022", "51211060458900363028"
"443621198505188928", "13511334613850626936"
"443621198505188928", "84178707241416698829"
"443621198505188928", "14161347986076781114"
"410403199612134943", "16450622732693074444"
"410403199406205032", "94405030090532844782"
"410403199406205032", "73295715758982246057"
"410621198304202505", "95543772716571799911"
"410621198304202505", "84813100277078915487"
"443621198906173325", "76266541153514447829"
"443621198906173325", "67323508225518578172"
"410403198304256562", "13017078221046721866"
"410403198304256562", "08127200977503168632"
"221403200503213731", "41510523965726219160"
"410621199702084076", "94801058108155056760"
"410621199702084076", "30908637517291418850"
"221403200504282880", "96508746734995948909"
"443621200507284016", "84813100277078915487"
"443621199905262616", "05035677994461559332"
"410403199105071416", "94841465055238010473"
"410403199105071416", "49527137785134691693"
"443403200405215642", "96876822898043397683"
"443403200405215642", "47524907211883559156"
"443403200506040051", "36265878263845910168"
"443403200506040051", "71528493003718479858"
"410621199105086341", "09832634466117917125"
"410621199105086341", "33806194202560598643"
"410621199105086341", "30908637517291418850"
"410403201012061240", "46446057126603575552"
"410403201012061240", "99921083991523469744"
"221621199006199246", "83689502000172532118"
"221621198305270597", "83956793960872852480"
"221621198305270597", "38990369971472177745"
"221621198305270597", "68002437559057941665"
"410403199911258906", "66232621436598474966"
"410403199911258906", "49346106248395930430"
"410403199911258906", "66446346618365682384"
"221621198402064479", "10124254855671818167"
"221621198402064479", "84549149064383780593"
"443621198003124477", "02965702023710578740"
"443621200104068960", "95075387601874591559"
"443621200104068960", "00152799760902254457"
"443621200104068960", "06807795657096803560"
"221621200604172891", "66719035795543705436"
"221621200604172891", "68002437559057941665"
"410621198607209166", "95543772716571799911"
"443621198111098351", "44676449236934748992"
"443621200107282143", "12305453194112738141"
"443621200107282143", "47524907211883559156"
"410621200503223178", "14052354218039268045"
"221621200303137250", "04799243003285688483"
"221621200303137250", "47524907211883559156"
"221621200303137250", "78177568193172261542"
"410403199506142091", "39280628549152234677"
"410403199506142091", "54080968577860122469"
"410621199802216866", "38789111188289891066"
"410621199802216866", "17430055192653466680"
"443403199804234145", "36047522926195253001"
"443403199804234145", "63993933552581542587"
"443403198312183180", "34152285318311911996"
"221403200810205445", "52893859563729218761"
"221403200810205445", "80825660553815355850"
"443403199711217972", "83689502000172532118"
"410621200912198515", "83862157029189342738"
"410621200912198515", "25678282771365101585"
"443621198312112215", "79813315444738471310"
"443403198804072338", "44448649667266807410"
"221403200310271299", "09832634466117917125"
"221403200310271299", "66602220526839817108"
"410403198904229177", "38322615484917078509"
"443403198906119926", "57603336001248317672"
"443403198906119926", "05035677994461559332"
"443403198906119926", "26987173995957265601"
"410621200601255348", "66834308234030241287"
"410621200601255348", "57869618498929692469"
"443403198706286220", "88786432106765187545"
"443403198706286220", "47488909172371241606"
"443621198912176606", "06807795657096803560"
"410403200401240532", "36070873840461312532"
"410403200401240532", "00152799760902254457"
"410403200401240532", "58328521177067082397"
"221403199510015067", "31816231063228784639"
"221403200012164043", "88667042145908430920"
"221403200012164043", "49170478470293413781"
"221621200902032352", "88667042145908430920"
"443403200003258848", "31747615877810798249"
"410621200608153124", "94405030090532844782"
"410621200608153124", "38649401642875263170"
"410403198107195526", "96976667228225786918"
"410403198107195526", "68091471421529192355"
"221621199701031714", "61650897012894704896"
"410403199312080449", "99675348127641540447"
"410403199312080449", "63993933552581542587"
"410621199304198137", "83862157029189342738"
"410621199304198137", "06235330248467505228"
"410403199404010675", "55195790411213318516"
"221621199902278063", "79813315444738471310"
"221403199606080039", "95543772716571799911"
"221403199606080039", "73601828247553584981"
"221403199606080039", "78723053102896260757"
"221403198406177136", "09291495643190730755"
"221403200302271703", "56051923779528239581"
"221403198002143682", "33035495118854545843"
"221403198002143682", "36167059148404663441"
"221403198506138970", "88854429340301878267"
"443621198709059639", "62007336202368196368"
"443621198709059639", "11220233841933550255"
"410621198708268724", "13511334613850626936"
"410621198708268724", "74240320934907899994"
"221403199707110129", "72531400568252647222"
"221403199707110129", "58328521177067082397"
"443403200407028114", "43917937331040175302"
"443403199902012580", "06492639705318266229"
"443621200406220915", "17956077903051167666"
"443621200406220915", "15480066601559779783"
"410621198711066912", "51814801666738399263"
"221621199004112569", "99675348127641540447"
"410403198811243768", "21485748590835618692"
"410403198811243768", "24559427776320427430"
"443403199908051696", "43715332427249543582"
"221403198504265147", "80825660553815355850"
"221403199112177121", "12305453194112738141"
"221403199112177121", "14052354218039268045"
"221621199301104103", "69577774641214016886"
"221621199301104103", "57316971210254943683"
"221403200505197395", "00717086900246164391"
"443621199310146648", "80825660553815355850"
"221621198011210746", "09291495643190730755"
"443621199404186328", "07798419553445208997"
"443403199607236094", "00403386247866740608"
"443403199607236094", "83689502000172532118"
"410621199111219584", "60892996279780520018"
"410621199111219584", "61180039763162529404"
"443403198905269264", "83138560335447870662"
"443403198905269264", "84813100277078915487"
"410403198408087906", "99675348127641540447"
"410403198408087906", "00403386247866740608"
"410403198408087906", "55381671245633464402"
"410403198609131687", "99315605188887402876"
"410403198609131687", "65847344809353964664"
"443621198705167575", "58210999309946977359"
"443621198705167575", "45481842022142577713"
"443621198705167575", "75923853399512928153"
"410403198910235474", "00950880439116605896"
"221621200101139891", "97790378298823833468"
"221621200101139891", "64223048353305154953"
"221621200101139891", "15907729998344401866"
"221621199908199007", "91926780414839124154"
"221621199908199007", "88812968523111016236"
"221403200711171746", "63196182248496206624"
"443403198507231219", "13145874232104387545"
"443403198507231219", "43432344494785879046"
"443403198507231219", "75923853399512928153"
"221403200105045048", "92902184922369784684"
"221403200604182498", "01168835870189716724"
"221403200604182498", "36176640458305114523"
"443403199006046096", "19455649043261781782"
"221621198210221997", "59812405454151358540"
"221621198210221997", "24559427776320427430"
"410403199203154457", "49762147534925082666"
"410403199203154457", "43432344494785879046"
"410403199203154457", "43641980459074377216"
"221403200612031284", "90990161643589524062"
"221403200612031284", "77127419265325361162"
"221621199608131409", "58210999309946977359"
"221621199608131409", "03518510126854084321"
"410621199306245861", "17956077903051167666"
"410621199306245861", "84813100277078915487"
"221403199710146243", "87437113832353576839"
"443621198712031700", "16573177175693578577"
"410621198212257109", "00152799760902254457"
