cust_customID, loan_loanIDX
"410403199705063433", "56308987083443227752"
"221403200011166951", "95625568714212184046"
"410403199001074082", "42360417461866206716"
"410403200103147946", "42360417461866206716"
"221403198406177136", "42360417461866206716"
"443403200407028114", "42360417461866206716"
"221621199206065870", "42360417461866206716"
"443621199403264755", "59450464057091928427"
"410403199112225190", "59450464057091928427"
"443403199607236094", "80224664008247011420"
"410621198312025394", "80224664008247011420"
"443403199908051696", "80224664008247011420"
"410403198304256562", "55161300550246060774"
"410403199001074082", "55161300550246060774"
"410621198901118979", "55161300550246060774"
"443621200706055625", "55161300550246060774"
"443403199905226629", "55161300550246060774"
"221403200504282880", "98142626740779117274"
"221621199603234352", "98142626740779117274"
"410403199903076080", "98142626740779117274"
"410403198304256562", "98142626740779117274"
"443403200506040051", "98142626740779117274"
"221403200505197395", "75432421640665972545"
"443621200104068960", "75432421640665972545"
"221403198405109451", "75432421640665972545"
"221621200705144159", "75432421640665972545"
"410621199908076519", "75432421640665972545"
"443621199403264755", "59584067221689290636"
"221403199508185672", "59584067221689290636"
"410403199312080449", "36081280293347553410"
"221621199905223610", "36081280293347553410"
"443621198505188928", "36081280293347553410"
"410621198703031103", "36081280293347553410"
"221621198306095479", "36081280293347553410"
"443403200109256932", "40673692024771403653"
"221621200004058518", "64325368545904523989"
"410403199206180064", "64325368545904523989"
"410403198610208944", "64325368545904523989"
"443403199807051916", "01404700588017254773"
"410403198608135585", "18754546589255838145"
"221621198212119069", "18754546589255838145"
"410403199406205032", "18754546589255838145"
"221621200604172891", "18754546589255838145"
"221621200902032352", "31031034910475253953"
"221403200012164043", "31031034910475253953"
"221403200610208421", "31031034910475253953"
"221621200805087231", "31031034910475253953"
"410403199401016952", "31031034910475253953"
"410403199005283424", "35334142083601016265"
"443403199606147267", "35334142083601016265"
"410621198511089636", "35334142083601016265"
"410621200503223178", "50727149329339585765"
"443621198803172890", "50727149329339585765"
"443403200307152760", "50727149329339585765"
"443621198111098351", "50727149329339585765"
"410403198010270302", "54011581099047248227"
"443621201012196841", "80762998905209770369"
"443403199606147267", "80762998905209770369"
"410621199205048877", "80762998905209770369"
"221403200505197395", "80762998905209770369"
"221403199811183048", "80762998905209770369"
"221403198708154739", "47526864941083542122"
"410621199304198137", "47526864941083542122"
"410403198707264423", "47526864941083542122"
"410403200503257619", "47526864941083542122"
"221403200310271299", "47526864941083542122"
"221621199509076856", "28216908153368912289"
"410403199404010675", "28216908153368912289"
"221403200911044124", "37435694050758499210"
"221403199507186706", "37435694050758499210"
"221621199105201390", "37435694050758499210"
"221621200004058518", "37435694050758499210"
"410403199903076080", "24055935838704565593"
"221621199807234438", "24055935838704565593"
"221403199811183048", "03766543522417739261"
"410403198008030170", "03766543522417739261"
"443403200307152760", "03766543522417739261"
"443621200505269060", "60780345961398481236"
"410403200605217024", "60780345961398481236"
"443621198705167575", "60780345961398481236"
"221621199807234438", "60780345961398481236"
"221403200012164043", "91254258868947342483"
"221403199507186706", "91254258868947342483"
"443403199306119062", "91254258868947342483"
"443403199409180264", "91254258868947342483"
"443621198304275465", "91254258868947342483"
"443403199411172167", "37361754134241205293"
"410403200503257619", "37361754134241205293"
"221403199410015194", "37361754134241205293"
"443403199404157406", "37361754134241205293"
"443403199005016048", "80322429370472541014"
"410621199205048877", "80322429370472541014"
"221403200408088295", "80322429370472541014"
"410403200610190717", "80322429370472541014"
"443403199804099943", "80322429370472541014"
"410621199111219584", "25950488619347318249"
"443403199804234145", "22269707624853508972"
"410621198511089636", "22269707624853508972"
"410403199209164474", "22269707624853508972"
"443621198712031700", "21218351208755044394"
"221403200610208421", "21218351208755044394"
"410403199705063433", "21218351208755044394"
"443403198312183180", "63976300749658348177"
"410403201012061240", "63976300749658348177"
"410621198811267153", "63976300749658348177"
"410403199911258906", "63976300749658348177"
"443621200512278201", "80049169864238306306"
"221403199707080753", "80049169864238306306"
"443621200810270324", "80049169864238306306"
"410621199303215962", "80049169864238306306"
"221621200404220733", "71478335721378082316"
"221621199608131409", "71478335721378082316"
"221403199811183048", "31491704438872677741"
"410403200709169427", "31491704438872677741"
"221403199710146243", "25777728253943526860"
"443621199702142945", "25777728253943526860"
"221403200512210028", "25777728253943526860"
"221403200610208421", "25777728253943526860"
"443621199403264755", "20488638880013097801"
"221403199606080039", "11843102607212074256"
"443403200405212846", "04750285949086917229"
"443403198810282029", "09856345736856607513"
"410403199105071416", "20623287743062522106"
"443403198906119926", "20623287743062522106"
"443403199804099943", "20623287743062522106"
"443403199403160584", "76358708656957433794"
"221403200201056996", "76358708656957433794"
"410403199708093270", "76358708656957433794"
"221403200302271703", "66941920052941314879"
"410621200610154383", "66941920052941314879"
"221621200301178224", "66941920052941314879"
"410621198506159260", "12206203951616666145"
"443621200505269060", "12206203951616666145"
"221403198405109451", "12206203951616666145"
"410403200605217024", "12206203951616666145"
"410621199802216866", "31288918567921309908"
"221621199301104103", "31288918567921309908"
"443621198906173325", "31288918567921309908"
"221403200503213731", "31288918567921309908"
"443403199711217972", "31288918567921309908"
"443621200410019570", "40125846398512786620"
"221621200301178224", "40125846398512786620"
"443403200405215642", "40125846398512786620"
"410621199607200297", "40125846398512786620"
"443403200709196298", "77027259799033494739"
"443403199205209256", "77027259799033494739"
"410621198312025394", "77027259799033494739"
"221621199905223610", "77027259799033494739"
"443621198709087849", "77027259799033494739"
"221403198301186051", "62901756390695919422"
"410403198008030170", "62901756390695919422"
"410403198010270302", "39391158476392431695"
"443403200109256932", "90407466850878198627"
"410621199607200297", "90407466850878198627"
"410621198009276016", "90407466850878198627"
"410621200607264993", "90407466850878198627"
"221403198504265147", "54736370951385502539"
"443403200012048021", "54736370951385502539"
"410403198608135585", "78978372509786230149"
"221621200002012111", "78978372509786230149"
"410403199012010401", "78978372509786230149"
"410621199802216866", "78978372509786230149"
"443621200107282143", "26411863727745821912"
"443403199807051916", "26411863727745821912"
"410403199209164474", "26411863727745821912"
"410403199206180064", "26411863727745821912"
"221403198708154739", "26411863727745821912"
"410403200603065665", "30520161526435732947"
"221403200709077976", "30520161526435732947"
"221621199608131409", "30520161526435732947"
"221621199105201390", "35252138705200926635"
"221403198504265147", "35252138705200926635"
"410403199406205032", "35252138705200926635"
"443403199905226629", "35252138705200926635"
"221621200604172891", "35252138705200926635"
"443403198206127487", "54420212183903496509"
"221403198504265147", "54420212183903496509"
"221621199902071401", "54420212183903496509"
"410621198601180082", "92264106298908470904"
"443621200101218386", "92264106298908470904"
"443621198906173325", "92264106298908470904"
"221403199307069214", "92264106298908470904"
"410621199507289181", "12412509778533186485"
"410403199612134943", "12412509778533186485"
"221403200709077976", "12412509778533186485"
"410621198312025394", "84694779368874835777"
"221621199509076856", "84694779368874835777"
"221621198402064479", "84694779368874835777"
"221403198708154739", "84694779368874835777"
"410403200906058177", "64644674581464822158"
"443403199807051916", "64644674581464822158"
"410403200603065665", "64644674581464822158"
"221621199902071401", "64644674581464822158"
"410621200607264993", "56961405875143327710"
"443621198709087849", "55103929134309285618"
"410621200712067111", "55103929134309285618"
"443403198002160669", "55103929134309285618"
"410621200912198515", "55103929134309285618"
"410621198212257109", "20654662141124986554"
"443621198705167575", "20654662141124986554"
"221621200902032352", "20654662141124986554"
"221403200610208421", "20654662141124986554"
"443621200406220915", "20654662141124986554"
"443403200201208094", "66851894762858381165"
"221621198212075893", "66851894762858381165"
"410403201012061240", "66851894762858381165"
"221403198405109451", "66851894762858381165"
"410403199001074082", "01523322450338055557"
"410621200610051265", "01523322450338055557"
"221403200610208421", "01523322450338055557"
"221621198705190470", "01523322450338055557"
"443403200408045868", "36890918557208042007"
"221621199105201390", "36890918557208042007"
"443403198804072338", "36890918557208042007"
"221621199509076856", "36890918557208042007"
"410403199206180064", "36890918557208042007"
"221621198112163708", "86868762089338358671"
"410403199911258906", "86868762089338358671"
"410403199905164245", "86868762089338358671"
"443403198312183180", "86868762089338358671"
"443621199905262616", "86868762089338358671"
"443621198003124477", "23977123961635290081"
"443621199610086821", "40387463136027126003"
"221621200805087231", "40387463136027126003"
"443403198810282029", "40387463136027126003"
"410403199206180064", "25106060997479514681"
"410403199810020665", "25106060997479514681"
"410621199111219584", "90793242340722672041"
"443621199601282414", "90793242340722672041"
"221403198405191778", "90793242340722672041"
"443621199310146648", "90793242340722672041"
"221621198703169431", "61402529968271677840"
"410621198708268724", "81885674546496081064"
"443403199409180264", "81885674546496081064"
"410403200709169427", "81885674546496081064"
"221621198703169431", "81885674546496081064"
"443403198507231219", "81885674546496081064"
"221621199006199246", "81770274544928337223"
"410621200712067111", "88323462815976191692"
"443403199902012580", "88323462815976191692"
"221621199908221624", "88323462815976191692"
"221403200408088295", "18251103438335766931"
"443621199601282414", "18251103438335766931"
"221403200007099739", "18251103438335766931"
"410621199702084076", "36394322161237414304"
"410621200503223178", "36394322161237414304"
"443621198610170266", "14419539201576773271"
"443403199501071031", "14419539201576773271"
"410403200811131734", "14419539201576773271"
"410621200610051265", "74853612058737523223"
"443403199006046096", "74853612058737523223"
"221403200012029964", "57128537390470604356"
"221403199410015194", "57128537390470604356"
"221621198212075893", "57128537390470604356"
"221403199707110129", "34851365053916122700"
"443403200409090612", "67503733997495700135"
"410403199203154457", "61674316607478237876"
"221403199707080753", "61674316607478237876"
"221403200607161631", "61674316607478237876"
"221621199908221624", "61674316607478237876"
"443621200504042209", "61674316607478237876"
"410403198703165648", "17522269380758045114"
"221621200902032352", "14114438605171372293"
"410621198304202505", "14114438605171372293"
"443621198912176606", "23182467897789366266"
"410403199912280788", "23182467897789366266"
"410621198312025394", "17358812309022161818"
"410621198703031103", "17358812309022161818"
"443621201012196841", "17358812309022161818"
"221403199410015194", "17358812309022161818"
"410403200103147946", "37514463679764142872"
"443621201012196841", "37514463679764142872"
"443403199902012580", "37514463679764142872"
"410621201001040986", "37514463679764142872"
"410403200611207496", "37514463679764142872"
"221621198402064479", "50312340802197226440"
"443403199306119062", "50312340802197226440"
"410403198811243768", "50312340802197226440"
"443621198304275465", "50312340802197226440"
"443621199403264755", "73708753380833645336"
"443403199804234145", "73708753380833645336"
"410621199111219584", "73708753380833645336"
"410403201012061240", "73708753380833645336"
"221403200512210028", "73708753380833645336"
"221403200810205445", "54158306721112574800"
"443621198312112215", "54158306721112574800"
"443403198206127487", "54158306721112574800"
"221403200503213731", "87673319316016688692"
"443403200506040051", "87673319316016688692"
"410621200912198515", "39693224253978511058"
"443621199610086821", "39693224253978511058"
"410621199105086341", "39693224253978511058"
"410621198811267153", "34109055923668346100"
"221621198112163708", "34109055923668346100"
"410621200607264993", "34109055923668346100"
"221403200011166951", "34109055923668346100"
"443403198206127487", "34109055923668346100"
"410621198304202505", "35249901110365845589"
"443621200810270324", "35249901110365845589"
"443621198709087849", "35249901110365845589"
"410403199312080449", "35249901110365845589"
"410621199205045148", "35249901110365845589"
"221621199608131409", "11320493078683156932"
"221403200007099739", "11320493078683156932"
"221621199006199246", "11320493078683156932"
"443403200709196298", "11320493078683156932"
"410403200401240532", "11320493078683156932"
"410403199203154457", "12418358787052518615"
"443403199711217972", "12418358787052518615"
"443621198304275465", "91751390847477335372"
"410403199905164245", "91751390847477335372"
"410621199111219584", "91751390847477335372"
"443621198610170266", "91751390847477335372"
"410403198707264423", "91751390847477335372"
"221621201010151183", "47966977805933499095"
"221403200302271703", "47966977805933499095"
"221403200711171746", "47966977805933499095"
"221621200902032352", "47966977805933499095"
"221621199107133112", "47966977805933499095"
"410403199810020665", "39223573920023267414"
"221621200101139891", "46201752107118783017"
"410403199911258906", "46201752107118783017"
"443403200908167567", "46201752107118783017"
"221621199610193269", "00974866585886224573"
"410621200902207152", "00974866585886224573"
"410403200605217024", "00974866585886224573"
"410403200610190717", "00974866585886224573"
"443403199904174537", "91248055690624343564"
"410403198107195526", "91248055690624343564"
"443621200706055625", "58740452588532331214"
"221403198002143682", "58740452588532331214"
"410403198904229177", "58740452588532331214"
"443621198304275465", "58740452588532331214"
"410403200610190717", "58740452588532331214"
"443621199403264755", "46940246455959219498"
"410403198910235474", "46940246455959219498"
"221621199908199007", "37942746525493642887"
"410403199907069005", "37942746525493642887"
"410403200401240532", "60284462748414606639"
"221403199106146011", "60284462748414606639"
"221403199710146243", "60284462748414606639"
"221621200805087231", "60284462748414606639"
"221403198801106448", "89989136421942942006"
"221621200305111106", "89989136421942942006"
"410403199112225190", "89989136421942942006"
"443621198705167575", "89989136421942942006"
"410403198811243768", "27919199922368523118"
"443621198912176606", "57380725561949579789"
"443621198912176606", "33724564246934094909"
"410403199404010675", "33724564246934094909"
"443621198906173325", "33724564246934094909"
"410621198601180082", "03467581568485329927"
"443403199005016048", "03467581568485329927"
"443621199012243354", "03467581568485329927"
"443403199403160584", "03467581568485329927"
"221403198504265147", "03467581568485329927"
"410403198408087906", "15576562964190559377"
"221621201010023532", "15576562964190559377"
"443403198706286220", "15576562964190559377"
"221403198301186051", "75880598276698269084"
"443621200104068960", "75880598276698269084"
"410621199501013702", "75880598276698269084"
"443621200706055625", "75880598276698269084"
"410403200709169427", "75880598276698269084"
"443403199904174537", "40008714719465394674"
"410403198008030170", "26070629345745088414"
"221621200002012111", "26070629345745088414"
"443403199409137178", "41423895546771431063"
"221621198210221997", "41423895546771431063"
"410403198707264423", "28792568424978388936"
"221621199902278063", "28792568424978388936"
"443621199203054022", "28792568424978388936"
"221621200805087231", "52503210438227440302"
"410621199802216866", "52503210438227440302"
"443403199501071031", "02153875967955067581"
"410403199012010401", "02153875967955067581"
"443403198010146651", "02153875967955067581"
"443403199804234145", "73537846767690703622"
"410403198910235474", "73537846767690703622"
"410403199707137386", "73537846767690703622"
"410621199908076519", "73537846767690703622"
"221621199902071401", "73537846767690703622"
"221403199205141597", "09643283960151951589"
"410403198707264423", "09643283960151951589"
"221403200012029964", "09643283960151951589"
"410403200905028002", "68278940814798127954"
"410403200611265618", "68278940814798127954"
"410403199406205032", "53841028218976338892"
"221403200607161631", "53841028218976338892"
"221621200711040432", "53841028218976338892"
"410621198609106359", "69795979166434671503"
"221621198306095479", "69795979166434671503"
"410403198512235470", "69795979166434671503"
"221621199102060463", "69795979166434671503"
"221621200705144159", "69795979166434671503"
"221621199908199007", "50753391813115546073"
"221403198405109451", "50753391813115546073"
"221403200911044124", "50753391813115546073"
"443621198610170266", "50753391813115546073"
"410403199001074082", "60247747924263775111"
"443621199601282414", "60247747924263775111"
"443621199604186383", "60247747924263775111"
"443403200409090612", "60247747924263775111"
"410403199705063433", "02443577014522702223"
"410403200603065665", "02443577014522702223"
"221621199006199246", "04175484623281537205"
"410621198609106359", "06937242205323639617"
"443403200405215642", "38066289022727949704"
"443621200504042209", "38066289022727949704"
"410403199705063433", "38066289022727949704"
"410621198811267153", "69696155058316009635"
"221403198301186051", "02959562260123159451"
"443621199601282414", "02959562260123159451"
"410403200103147946", "02959562260123159451"
"443621198105169902", "50139331647956850499"
"410403198304256562", "50139331647956850499"
"221621201010151183", "79013884916337271240"
"410403199401016952", "79013884916337271240"
"221621199908199007", "79013884916337271240"
"221403199710146243", "79013884916337271240"
"410621199903198670", "79013884916337271240"
"443621200507284016", "23616987134905987708"
"443403200407028114", "23616987134905987708"
"443403198010146651", "68769893104647693593"
"443621199310146648", "68769893104647693593"
"410621199111219584", "68769893104647693593"
"443403198206127487", "68769893104647693593"
"221403200709077976", "62555004102568141065"
"443403200405215642", "62555004102568141065"
"221621199905223610", "62555004102568141065"
"221621199908199007", "62810378465579090449"
"221621199902071401", "62810378465579090449"
"410403199401016952", "62810378465579090449"
"443621198701236357", "62810378465579090449"
"221621200303137250", "52747385256813877915"
"221621198212075893", "52747385256813877915"
"410403199112225190", "52747385256813877915"
"410621200607264993", "52747385256813877915"
"410621198811267153", "52747385256813877915"
"221403198405191778", "93643591543566109551"
"410621198304202505", "93643591543566109551"
"221403199707110129", "93643591543566109551"
"221621199908199007", "17538793515817277782"
"443403200405215642", "17538793515817277782"
"443403198312183180", "17538793515817277782"
"410621200607264993", "48413155022331243073"
"443621199601282414", "48413155022331243073"
"443621198610170266", "48413155022331243073"
"221621199004112569", "26302776519327638663"
"443621198212113955", "26302776519327638663"
"410403200605083306", "37877117121183137147"
"410403199001074082", "37877117121183137147"
"410403199911258906", "91512944538392909618"
"443621198309016745", "33111853481799454968"
"221403199106146011", "33111853481799454968"
"221621199102060463", "33111853481799454968"
"443621198212113955", "33111853481799454968"
"221403200512210028", "33111853481799454968"
"221403199606080039", "44432110868346548824"
"410403198610208944", "44432110868346548824"
"443403199409180264", "44432110868346548824"
"221403200505197395", "44432110868346548824"
"410403200401240532", "44432110868346548824"
"443621198901227388", "73035156934417719549"
"410403199705063433", "73035156934417719549"
"221621199006199246", "11269749737849086008"
"410621198506159260", "11269749737849086008"
"221403200007099739", "11269749737849086008"
"221403199508185672", "70119663834801400662"
"410621199908076519", "70119663834801400662"
"410621198703216967", "70119663834801400662"
"443621200406220915", "70119663834801400662"
"410403199907069005", "19147459195836481296"
"443403200408045868", "19147459195836481296"
"410621200902207152", "19147459195836481296"
"410621198009276016", "19147459195836481296"
"221403198504265147", "66999537502294864825"
"443403198002160669", "66999537502294864825"
"443621200507284016", "66999537502294864825"
"221621198212075893", "69070565855700435046"
"410621198711066912", "69070565855700435046"
"221621198310247078", "91070116447385512605"
"410403199401016952", "91070116447385512605"
"221403199508185672", "91070116447385512605"
"221621198007234419", "86725407422634248688"
"443403198803225356", "86725407422634248688"
"443621198608089054", "86725407422634248688"
"443621198505188928", "00560511125476912569"
"443403199607236094", "00560511125476912569"
"410403200605083306", "29457798427773550605"
"221403200512210028", "29457798427773550605"
"443403199606147267", "29457798427773550605"
"221403198301186051", "29457798427773550605"
"443621200706055625", "09097760820441094990"
"410403198904229177", "09097760820441094990"
"410621199111219584", "60294013372800618511"
"221621200805087231", "60294013372800618511"
"443621199012243354", "60294013372800618511"
"410403199112225190", "60294013372800618511"
"410403199604140379", "04756993633625660708"
"443403199904174537", "04756993633625660708"
"410621199405155446", "04756993633625660708"
"410621198601180082", "04756993633625660708"
"410403200401240532", "73972710580982841163"
"443621199604186383", "73972710580982841163"
"221403199307069214", "73972710580982841163"
"221403199203056861", "24152372149196981533"
"443621199203054022", "97754250832675774702"
"410403200503257619", "97754250832675774702"
"221403198801106448", "09274048393051025415"
"221621200410096660", "69170838039394266272"
"221403198708154739", "69170838039394266272"
"443403199006143255", "69170838039394266272"
"221621198007234419", "69170838039394266272"
"443621200104068960", "70191334032563233871"
"410621200610154383", "70191334032563233871"
"443621199310146648", "70191334032563233871"
"410403198806097691", "31392412052506587308"
"410403198512235470", "31392412052506587308"
"221403198807217019", "31392412052506587308"
"443621198709059639", "46399724633851920658"
"410403199001074082", "46399724633851920658"
"410403198610208944", "46399724633851920658"
"410621199306245861", "46399724633851920658"
"221403199507186706", "46399724633851920658"
"410621198511089636", "93605211895379480585"
"443621199610086821", "93605211895379480585"
"410403198304256562", "81164117411643153190"
"443403199711217972", "81164117411643153190"
"443403200201208094", "30568423100126590273"
"221621198112163708", "30568423100126590273"
"443403199411172167", "30568423100126590273"
"443403198905269264", "30568423100126590273"
"443621198003124477", "45421131441534188019"
"221621199004112569", "45421131441534188019"
"443403199501071031", "45421131441534188019"
"410621198901118979", "45421131441534188019"
"221403200810205445", "81309115060532453841"
"410403200709169427", "81309115060532453841"
"443403199403160584", "85509075833432351295"
"221403198708154739", "85509075833432351295"
"410403199112225190", "85509075833432351295"
"410621199205045148", "85509075833432351295"
"410621200707218814", "96626688846397471796"
"410403200503257619", "96626688846397471796"
"221403200201056996", "96626688846397471796"
"221403198504265147", "96626688846397471796"
"410621199306245861", "96626688846397471796"
"443403198312183180", "56606558512976444783"
"443403200012048021", "56606558512976444783"
"221403200503213731", "56606558512976444783"
"410403198806097691", "95137295077085040234"
"221621199905223610", "95137295077085040234"
"443403199205209256", "95137295077085040234"
"443403199711217972", "21639482086958889414"
"221621200711040432", "21639482086958889414"
"410403199903076080", "21639482086958889414"
"221403198405109451", "21639482086958889414"
"221403200711171746", "57776295354555447987"
"443621198912176606", "57776295354555447987"
"443621198803172890", "57776295354555447987"
"443621198803172890", "95368938691673993136"
"410621200902207152", "12875663639441521602"
"410621198506159260", "12875663639441521602"
"221403198506138970", "56068013595951801926"
"443621198105169902", "56068013595951801926"
"221403200711171746", "56068013595951801926"
"410403198010270302", "52114912115673089669"
"221403199606080039", "52114912115673089669"
"443621200504042209", "52114912115673089669"
"221403199410015194", "52114912115673089669"
"221403200504282880", "52114912115673089669"
"410403200201018346", "15520406396976765137"
"443403198706286220", "37723828529036502852"
"410621198312025394", "37723828529036502852"
"410403199905164245", "98123960126974857600"
"221621198011210746", "98123960126974857600"
"443621199404186328", "98123960126974857600"
"443621198006020951", "98123960126974857600"
"443621200512278201", "25291044548706554585"
"410403199903076080", "25291044548706554585"
"443621199610086821", "73277260863070547026"
"410621200608153124", "89945656272079316192"
"410403200605217024", "57809298675359383992"
"443403200506040051", "57809298675359383992"
"443403199404157406", "17141386087683933066"
"443403200201208094", "00449782256351403988"
"443403200709196298", "00449782256351403988"
"443621199310146648", "00449782256351403988"
"221403198506138970", "00449782256351403988"
"221621199206065870", "00449782256351403988"
"221403198708154739", "33897091299705697192"
"410621198607209166", "33897091299705697192"
"410403198608135585", "33897091299705697192"
"410403200611265618", "33897091299705697192"
"221403199707110129", "33897091299705697192"
"443621199702142945", "22214531086755428703"
"221403199307069214", "22214531086755428703"
"221403199512207593", "22214531086755428703"
"410403198707264423", "22214531086755428703"
"410403200906058177", "22214531086755428703"
"443621200706055625", "08762123400390252413"
"443621198705167575", "19315652227762903144"
"221621199608131409", "93206555148793125530"
"443403198002160669", "93206555148793125530"
"443403200506040051", "23201632829562576100"
"410403198010270302", "23201632829562576100"
"221403199112177121", "23201632829562576100"
"443621199404186328", "58161314134005024698"
"410621199903198670", "58161314134005024698"
"443403200409090612", "58161314134005024698"
"443403198206127487", "00324367137289128057"
"410403199012010401", "00324367137289128057"
"221403200012029964", "00324367137289128057"
"443621199702142945", "98510164317868674308"
"410403198008030170", "98510164317868674308"
"221403200911044124", "98510164317868674308"
"443403200307152760", "98510164317868674308"
"443621199610086821", "71368115432097955144"
"221403199507186706", "71368115432097955144"
"410403199105071416", "71368115432097955144"
"221403198504265147", "71368115432097955144"
"221621199902071401", "36216239419455932860"
"410403198012043436", "36216239419455932860"
"410403200905028002", "64075962025738957868"
"221621199003176347", "64075962025738957868"
"221621199608131409", "64075962025738957868"
"221403198506138970", "64075962025738957868"
"443403199904174537", "56873898185038133064"
"410621199507289181", "56873898185038133064"
"221621200303137250", "56873898185038133064"
"410403200503257619", "56873898185038133064"
"410403199401016952", "32649923880815481035"
"410403199912280788", "32649923880815481035"
"410403201012061240", "32649923880815481035"
"221403200007099739", "32649923880815481035"
"410403200611265618", "14546466886846416463"
"221621200001259398", "14546466886846416463"
"221621198402064479", "14546466886846416463"
"410621198304202505", "14546466886846416463"
"410621199507289181", "76171517052469238122"
"221403199706234695", "76171517052469238122"
"443621201012196841", "76171517052469238122"
"443403199607236094", "92446031921277320948"
"221403200512210028", "73373651455681133547"
"410621199105086341", "19978861035879673655"
"443403200109256932", "19978861035879673655"
"443621198906173325", "65025725189616528003"
"221621198703169431", "65025725189616528003"
"410621200902207152", "56763726095299687692"
"443403200109256932", "56763726095299687692"
"221621199105201390", "56763726095299687692"
"410403199506142091", "56763726095299687692"
"221621198305270597", "56763726095299687692"
"443621199403264755", "36039479146226746457"
"443621198712031700", "17559820320551146671"
"443403199006046096", "17559820320551146671"
"410403199105071416", "17559820320551146671"
"221621199902278063", "31550736651211621747"
"221403200408088295", "31550736651211621747"
"443621198006020951", "31550736651211621747"
